   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
    215470               1        3.6         .8        4.4
    215470               2        3.6         .7        4.3
    215471               1        3.6         .8        4.4
    215471               2        3.6         .8        4.4
    215472               1        3.6         .8        4.4
    215472               2        3.6         .7        4.3
    215473               1        3.6         .8        4.4
    215473               2        3.6         .7        4.3
    215474               1        3.6         .8        4.4
    215474               2        3.6         .7        4.3
    215475               1        3.6         .8        4.4
    215475               2        3.6         .7        4.3
    215476               1        3.6         .8        4.4
    215476               2        3.6         .8        4.4
    215477               1        3.6         .8        4.4
    215477               2        3.6         .8        4.4
    215478               1        3.6         .8        4.4
    215478               2        3.6         .8        4.4
    215479               1        3.6         .8        4.4
    215479               2        3.6         .7        4.3
    215480               1        3.6         .8        4.4
    215480               2        3.6         .7        4.3
    215481               1        3.6         .8        4.4
    215481               2        3.6         .8        4.4
    215482               1        3.6         .8        4.4
    215482               2        3.6         .7        4.3
    215483               1        3.6         .8        4.4
    215483               2        3.6         .8        4.4
    215484               1        3.6         .8        4.4
    215484               2        3.6         .8        4.4
    215485               1        3.6         .8        4.4
    215485               2        3.6         .8        4.4
    215486               1        3.6         .8        4.4
    215486               2        3.6         .8        4.4
    215487               1        3.6         .8        4.4
    215487               2        3.6         .8        4.4
    215488               1        3.6         .8        4.4
    215488               2        3.6         .8        4.4
    215489               1        3.6         .8        4.4
    215489               2        3.6         .8        4.4
    215490               1        3.6         .8        4.4
    215490               2        3.6         .8        4.4
    215491               1        3.6         .8        4.4
    215491               2        3.6         .8        4.4
    215492               1        3.6         .8        4.4
    215492               2        3.6         .8        4.4
    215493               1        3.6         .8        4.4
    215493               2        3.6         .8        4.4
    215494               1        3.6         .8        4.4
    215494               2        3.6         .8        4.4
    215495               1        3.6         .8        4.4
    215495               2        3.6         .8        4.4
    215496               1        3.6         .8        4.4
    215496               2        3.6         .7        4.3
    215497               1        3.6         .8        4.4
    215497               2        3.6         .8        4.4
    215498               1        3.6         .8        4.4
    215498               2        3.6         .7        4.3
    215499               1        3.6         .8        4.4
    215499               2        3.6         .8        4.4
    215500               1        3.6         .8        4.4
    215500               2        3.6         .8        4.4
    215501               1        3.6         .8        4.4
    215501               2        3.6         .8        4.4
    215502               1        3.6         .8        4.4
    215502               2        3.6         .8        4.4
    215503               1        3.6         .8        4.4
