   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
     35746               1        3.9         32         16          2     516765             1.6510E+10 3217530553 1783321694 1368714950 1847024812   34863473                       23 5.4745E+10 5.1405E+10         32
     35747               1        5.6         32         16          2     516765             1.6520E+10 3219491183 1784418362 1369558335 1848334976   34863494                       23 5.4745E+10 5.1405E+10         32
     35748               1        4.5         32         16          2     516765             1.6529E+10 3221381349 1785446154 1370399866 1849686757   34863516                       23 5.4745E+10 5.1405E+10         32
     35749               1        3.4         32         16          2     516765             1.6538E+10 3223288194 1786469010 1371262084 1851028667   34863536                       23 5.4745E+10 5.1405E+10         32
     35750               1        3.6         32         16          2     516765             1.6548E+10 3225417716 1787657056 1372178154 1852586701   34863559                       23 5.4745E+10 5.1405E+10         32
     35751               1        5.9         32         16          2     516765             1.6557E+10 3227420382 1788761161 1373055146 1854031137   34863580                       23 5.4745E+10 5.1405E+10         32
     35752               1        4.9         32         16          2     516765             1.6566E+10 3229306585 1789774375 1373906252 1855387867   34863600                       23 5.4745E+10 5.1405E+10         32
     35753               1        4.7         32         16          2     516765             1.6576E+10 3231263560 1790852102 1374763416 1856704426   34863621                       23 5.4745E+10 5.1405E+10         32
     35754               1        6.3         32         16          2     516765             1.6585E+10 3233568225 1792065691 1375745756 1858245767   34946244                       23 5.4745E+10 5.1405E+10         32
     35755               1        3.7         32         16          2     516765             1.6594E+10 3235785075 1793191907 1376721269 1859709141   35038003                       23 5.4745E+10 5.1405E+10         32
     35756               1        3.7         32         16          2     516765             1.6603E+10 3237723613 1794213179 1377609347 1861484618   35038025                       23 5.4745E+10 5.1405E+10         32
     35757               1        3.9         32         16          2     516765             1.6612E+10 3239712393 1795306367 1378481735 1862963750   35038045                       23 5.4745E+10 5.1405E+10         32
     35758               1        6.6         32         16          2     516765             1.6622E+10 3241803178 1796466875 1379387724 1864428430   35038067                       23 5.4745E+10 5.1405E+10         32
     35759               1        3.9         32         16          2     516765             1.6631E+10 3244020048 1797781243 1380266380 1865812898   35039584                       23 5.4745E+10 5.1405E+10         32
     35760               1        4.8         32         16          2     516765             1.6640E+10 3246140081 1798988869 1381155608 1867389895   35039606                       23 5.4745E+10 5.1405E+10         32
     35761               1        5.7         32         16          2     516765             1.6649E+10 3248571469 1800452522 1382096855 1869171136   35039625                       23 5.4745E+10 5.1405E+10         32
     35762               1          6         32         16          2     516765             1.6657E+10 3251641870 1802533350 1383058038 1870767461   35039650                       23 5.4745E+10 5.1405E+10         32
     35763               1        3.4         32         16          2     516765             1.6666E+10 3254103647 1803920511 1384107003 1872388229   35039675                       23 5.4745E+10 5.1405E+10         32
     35764               1        4.8         32         16          2     516765             1.6675E+10 3256706536 1805536195 1385053991 1873777705   35057182                       23 5.4745E+10 5.1405E+10         32
     35765               1        5.5         32         16          2     516765             1.6684E+10 3258898744 1806702125 1385982554 1875409379   35131028                       23 5.4745E+10 5.1405E+10         32
     35766               1        5.3         32         16          2     516765             1.6692E+10 3261791234 1808590206 1386958296 1877051905   35131393                       23 5.4745E+10 5.1412E+10         32
     35767               1        3.8         32         16          2     516765             1.6701E+10 3263920659 1809793643 1387860922 1878608706   35131414                       23 5.4745E+10 5.1412E+10         32
     35768               1        3.3         32         16          2     516765             1.6711E+10 3265844400 1810826035 1388730864 1879998040   35131436                       23 5.4745E+10 5.1412E+10         32
     35769               1         10         32         16          2     516765             1.6720E+10 3267761007 1811829529 1389621728 1881344875   35131456                       23 5.4745E+10 5.1412E+10         32
     35770               1        4.5         32         16          2     516765             1.6728E+10 3270861210 1813897995 1390624375 1882861371   35131478                       23 5.4745E+10 5.1412E+10         32
     35771               1        6.6         32         16          2     516765             1.6737E+10 3272967678 1815109452 1391497954 1884213200   35131497                       23 5.4745E+10 5.1412E+10         32
     35772               1        4.9         32         16          2     516765             1.6747E+10 3274824506 1816103855 1392340533 1885511654   35131517                       23 5.4745E+10 5.1412E+10         32
     35773               1        3.6         32         16          2     516765             1.6756E+10 3276722441 1817104086 1393216452 1886890038   35131537                       23 5.4745E+10 5.1412E+10         32
     35774               1        2.8         32         16          2     516765             1.6765E+10 3278824963 1818261641 1394136233 1888395524   35131559                       23 5.4745E+10 5.1418E+10         32
     35775               1        2.7         32         16          2     516765             1.6775E+10 3280798189 1819330922 1395019353 1889790950   35131582                       23 5.4745E+10 5.1423E+10         32
     35776               1        6.8         32         16          2     516765             1.6784E+10 3282649279 1820316031 1395864660 1891120471   35131602                       23 5.4745E+10 5.1423E+10         32
     35777               1        4.1         32         16          2     516765             1.6794E+10 3284554042 1821339873 1396724310 1892428893   35131622                       23 5.4745E+10 5.1423E+10         32
     35778               1          5         32         16          2     516765             1.6803E+10 3286680370 1822404978 1397681086 1893804566   35212185                       23 5.4745E+10 5.1423E+10         32
     35779               1        4.6         32         16          2     516765             1.6812E+10 3288765648 1823406509 1398649067 1895123059   35306365                       23 5.4745E+10 5.1423E+10         32
     35780               1        6.2         32         16          2     516765             1.6821E+10 3291285804 1824397804 1400150386 1896506607   35307931                       23 5.5189E+10 7.2965E+10         32
     35781               1        8.5         32         16          2     516765             1.6829E+10 3293975451 1825448817 1401762630 1897903659   35307957                       23 5.5974E+10 7.5447E+10         32
     35782               1          6         32         16          2     516765             1.6838E+10 3296614902 1826614991 1403208032 1899268465   35307985                       23 5.6587E+10 7.5953E+10         32
     35783               1        5.9         32         16          2     516765             1.6847E+10 3299179098 1827901939 1404461889 1900561659   35308013                       23 5.6725E+10 7.6027E+10         32
     35784               1        5.9         32         16          2     516765             1.6856E+10 3301460770 1828912362 1405708983 1901962811   35308039                       23 5.6877E+10 7.6146E+10         32
     35785               1        8.2         32         16          2     516765             1.6864E+10 3304188956 1830312203 1407009253 1903498217   35308060                       23 5.7131E+10 7.6320E+10         32
     35786               1        7.9         32         16          2     516765             1.6872E+10 3307940494 1832592699 1408436336 1906132523   35308090                       23 5.7452E+10 7.6556E+10         32
     35787               1        7.9         32         16          2     516765             1.6880E+10 3310900886 1834078584 1409882856 1907990812   35308119                       23 5.7555E+10 7.6618E+10         32
